"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","Analysis","Simulated_RR"
"161","Exp_Diff",0.019175862533385,0.000973215416312539,19.7036156764156,2.00757942541896e-86,0.0172704430528145,0.0210854795256502,"CCO_28day",1.2
"162","Exp_Diff",0.0182849684852553,0.00112814269697221,16.2080280573812,4.4254175849754e-59,0.0160760502667696,0.0204985699266715,"CCO_2week",1.2
"163","Exp_Diff",0.0176070523660949,0.000954958990267648,18.4374957935734,6.57150830950061e-76,0.0157371650129195,0.019480631280187,"CCO_Month",1.2
"164","Exp_Diff",0.0174299740399353,0.000967535240698937,18.0148208631078,1.49062756788706e-72,0.0155355113542804,0.0193282823786227,"CCO_28day",1.2
"165","Exp_Diff",0.0180298535133747,0.00112589367247995,16.0138154730554,1.02337083591602e-57,0.0158253271085731,0.0202390264613159,"CCO_2week",1.2
"166","Exp_Diff",0.016719865787252,0.000952221080616745,17.5588065918712,5.09348561266117e-69,0.0148552136040156,0.0185880641895675,"CCO_Month",1.2
"167","Exp_Diff",0.0175035718747182,0.000975508007601335,17.9430324900741,5.440351668484e-72,0.0155934849672984,0.0194175092747533,"CCO_28day",1.2
"168","Exp_Diff",0.0170649182566251,0.00112183209468384,15.2116509569414,2.95983498573431e-52,0.0148682293845447,0.019265980539301,"CCO_2week",1.2
"169","Exp_Diff",0.0172867156969647,0.000954464283588714,18.1114327630657,2.58921054908028e-73,0.0154177681536748,0.0191592953384545,"CCO_Month",1.2
"170","Exp_Diff",0.0180251442374768,0.000967301339829582,18.6344663191022,1.68829819278344e-77,0.0161311859026783,0.0199230389758243,"CCO_28day",1.2
"171","Exp_Diff",0.0190371839945879,0.00112597347462703,16.9073112498444,3.97431907444709e-64,0.0168326527411457,0.0212465222571704,"CCO_2week",1.2
"172","Exp_Diff",0.0165842066283219,0.000954181167157845,17.3805637746134,1.15809380276559e-67,0.0147156776276722,0.0184562034554068,"CCO_Month",1.2
"173","Exp_Diff",0.0172804743980108,0.000967037528026137,17.8694971986069,2.03823140761323e-71,0.0153869637172916,0.0191777833462436,"CCO_28day",1.2
"174","Exp_Diff",0.0179477695950449,0.00112463926071552,15.9586902413723,2.47878775537831e-57,0.0157456666740688,0.0201544419541575,"CCO_2week",1.2
"175","Exp_Diff",0.019412217433457,0.000956029113278795,20.3050484172819,1.16029703413692e-91,0.0175404382878149,0.0212880996172609,"CCO_Month",1.2
"176","Exp_Diff",0.0183487975746995,0.000973011171798197,18.8577460429253,2.53811528247571e-79,0.0164437185682143,0.020257955972747,"CCO_28day",1.2
"177","Exp_Diff",0.0180664209284586,0.00113347179678085,15.9390123157618,3.39680145524249e-57,0.0158470442667608,0.0202904481996248,"CCO_2week",1.2
"178","Exp_Diff",0.017684492176376,0.00096366807880578,18.3512275287684,3.22737969486288e-75,0.0157975454003384,0.019575151708651,"CCO_Month",1.2
"179","Exp_Diff",0.0175963773598146,0.000972850058529983,18.0874505845264,4.0017594149912e-73,0.0156915219586405,0.0195051275950239,"CCO_28day",1.2
"180","Exp_Diff",0.016934394187726,0.00112597182780121,15.039802746038,4.02748352162906e-51,0.0147295763082492,0.0191435511128383,"CCO_2week",1.2
"181","Exp_Diff",0.0169776968318474,0.000956612894700806,17.7477189842369,1.79497951283737e-70,0.0151044474349717,0.018854516629523,"CCO_Month",1.2
"182","Exp_Diff",0.0170445137693299,0.000965832962029486,17.6474757431292,1.06407052655866e-69,0.0151533584209931,0.0189394572590331,"CCO_28day",1.2
"183","Exp_Diff",0.0175952396447423,0.0011277999578211,15.6013834924556,7.12335401138913e-55,0.0153869147656787,0.0198080718963885,"CCO_2week",1.2
"184","Exp_Diff",0.0172027245271871,0.000958245820004282,17.952308445353,4.60364435983025e-72,0.0153263715865482,0.0190827233567931,"CCO_Month",1.2
"185","Exp_Diff",0.0193386396221221,0.000970944419780508,19.9173497763073,2.87827016215293e-88,0.0174377198569694,0.0212438550992434,"CCO_28day",1.2
"186","Exp_Diff",0.0174216229415201,0.00112622166897627,15.4690887428549,5.60954968919419e-54,0.0152163858486495,0.0196313545198795,"CCO_2week",1.2
"187","Exp_Diff",0.0181187064980598,0.000954513909126303,18.9821293590624,2.39682346436244e-80,0.0162497461626234,0.0199914676015833,"CCO_Month",1.2
"188","Exp_Diff",0.0178465079674939,0.000967240697961202,18.4509481508705,5.12381864476377e-76,0.0159526782129245,0.0197442949799096,"CCO_28day",1.2
"189","Exp_Diff",0.0172268993741645,0.00112767409334658,15.2764876623533,1.09695798684652e-52,0.0150187992482584,0.0194394572158141,"CCO_2week",1.2
"190","Exp_Diff",0.0224157988936497,0.000818322048581643,27.3923926802436,3.37895662004258e-165,0.0208135823830765,0.0240214040593216,"CCO_Month",1.25
"191","Exp_Diff",0.0226584103040495,0.000826218077414039,27.4242490251092,1.40956174201074e-165,0.0210408001732496,0.0242795770455695,"CCO_28day",1.25
"192","Exp_Diff",0.022538254442707,0.000960652291805654,23.4614070407762,1.01109040517984e-121,0.0206574358617148,0.0244232057056919,"CCO_2week",1.25
"193","Exp_Diff",0.0222595175148076,0.000818882901444502,27.1827845904977,1.03787152426655e-162,0.0206561603755695,0.0238661797517882,"CCO_Month",1.25
"194","Exp_Diff",0.0226064044261835,0.000832911507758931,27.141424047567,3.19673512742141e-162,0.020975671071546,0.0242406863180235,"CCO_28day",1.25
"195","Exp_Diff",0.0231986307606377,0.000965695879935999,24.0227086421609,1.61046867819131e-127,0.0213079712720162,0.025093511205902,"CCO_2week",1.25
"196","Exp_Diff",0.0220590057757575,0.000817743307362841,26.9754647664388,2.8681767646792e-160,0.0204578756861849,0.0236634281439816,"CCO_Month",1.25
"197","Exp_Diff",0.0218258324818965,0.000822271039486266,26.5433554555597,3.06437871425627e-155,0.0202159029162594,0.0234392077933111,"CCO_28day",1.25
"198","Exp_Diff",0.0217398574445043,0.000954306624959691,22.7807885598851,7.1099509394159e-115,0.0198713858970907,0.023612280282225,"CCO_2week",1.25
"199","Exp_Diff",0.0222121710817583,0.000812907396754422,27.3243559726995,2.17893420206884e-164,0.0206205133518923,0.0238071084381244,"CCO_Month",1.25
"200","Exp_Diff",0.0216079447540935,0.000825920556389097,26.1622556636232,7.14900750595713e-151,0.0199908400789743,0.0232284509613891,"CCO_28day",1.25
"201","Exp_Diff",0.022720114499962,0.000959303870934608,23.6839599926004,5.276203528371e-124,0.0208419285746917,0.0246024114870691,"CCO_2week",1.25
"202","Exp_Diff",0.0219618496498948,0.000812215126658163,27.0394491915661,5.08269864587979e-161,0.0203715427400154,0.0235554245359537,"CCO_Month",1.25
"203","Exp_Diff",0.0231526335545844,0.000824298255728208,28.0876896119727,1.38497336903536e-173,0.021538820074685,0.024770071079242,"CCO_28day",1.25
