"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","Analysis","Simulated_RR"
"117","Exp_Diff",0.011452205430162,0.00142566619489504,8.03287997651172,9.52108005158527e-16,0.00865958654104214,0.0142483260175873,"CCO_2week",1.1
"118","Exp_Diff",0.00963077995611037,0.00117782534513247,8.17674708386175,2.91609204210868e-16,0.00732377641589409,0.0119409735834433,"CCO_Month",1.1
"119","Exp_Diff",0.0109167324300675,0.00124390609420334,8.77617087088809,1.69134789828304e-18,0.00848048675403938,0.0133567422047428,"CCO_28day",1.1
"120","Exp_Diff",0.00897909560679653,0.00140809007638496,6.37679063107164,1.80837408551089e-10,0.00622052289977898,0.0117403471150333,"CCO_2week",1.1
"121","Exp_Diff",0.010518343403262,0.00117938462698723,8.91850136297895,4.72640322810489e-19,0.00820848112753848,0.0128318049450414,"CCO_Month",1.1
"122","Exp_Diff",0.00863891551692157,0.00126695701607677,6.81863347161743,9.19105613464909e-12,0.00615710659118721,0.011123709557015,"CCO_28day",1.1
"123","Exp_Diff",0.00967529807552923,0.00141513698533914,6.83700459797573,8.08661468354379e-12,0.00690302312798459,0.0124504749746117,"CCO_2week",1.1
"124","Exp_Diff",-0.00295976681308058,0.00171190786264931,-1.72892880373837,0.0838218381797057,-0.00631639306919557,0.000394759070995288,"CCO_Month",1
"125","Exp_Diff",4.67330300559367e-05,0.00182703977431896,0.0255785510051945,0.979593494290637,-0.00353451650480415,0.00362801742574019,"CCO_28day",1
"126","Exp_Diff",-0.00437002950548954,0.00205459192677513,-2.12695740138953,0.0334236227839449,-0.0083986753319357,-0.000344177184117804,"CCO_2week",1
"127","Exp_Diff",0.0145040358715671,0.000986793640672668,14.6981448539536,6.6249932751851e-49,0.012571515731833,0.016439852045515,"CCO_Month",1.15
"128","Exp_Diff",0.0142076071237292,0.00104575278108278,13.5860094094309,4.84801793487686e-42,0.0121596193130634,0.0162590794272673,"CCO_28day",1.15
"129","Exp_Diff",0.0143514224247087,0.00118490665122805,12.1118591155132,9.13987587367194e-34,0.0120304651094796,0.0166753679882012,"CCO_2week",1.15
"130","Exp_Diff",0.0162754926294762,0.000983589420214821,16.5470391354164,1.68172589497214e-61,0.014349442276661,0.018205257618911,"CCO_Month",1.15
"131","Exp_Diff",0.0138501213421282,0.00104557827282971,13.2463744724197,4.73532354204951e-40,0.0118023712680322,0.0159011329686429,"CCO_28day",1.15
"132","Exp_Diff",0.0153380077080351,0.00117114494858339,13.0965921225958,3.44376393274664e-39,0.0130441011429047,0.0176350663387587,"CCO_2week",1.15
"133","Exp_Diff",0.0155075560596102,0.000977999932111292,15.8563978896529,1.2697058198971e-56,0.0135923818980477,0.0174262697069578,"CCO_Month",1.15
"134","Exp_Diff",0.0140926137717327,0.0010493962493651,13.4292587573654,4.07469612050333e-41,0.0120374388642667,0.0161511744841888,"CCO_28day",1.15
"135","Exp_Diff",0.0128052390645292,0.00118153872779271,10.8377649951866,2.27972450610256e-27,0.0104907125779179,0.0151223993726127,"CCO_2week",1.15
"136","Exp_Diff",0.0143879967103063,0.000977876853129066,14.7135057592035,5.27996498444925e-49,0.0124729600054546,0.016306344631948,"CCO_Month",1.15
"137","Exp_Diff",0.0142802101138005,0.00103860674984872,13.7493908217721,5.13601563412562e-43,0.012246196525981,0.0163176404668778,"CCO_28day",1.15
"138","Exp_Diff",0.0153015825183626,0.00117065918649057,13.0709114103773,4.82835393234973e-39,0.0130086225381331,0.0175976829098301,"CCO_2week",1.15
"139","Exp_Diff",0.0139418745899907,0.00098759085600973,14.1170551601921,2.98194162593355e-45,0.0120077352710997,0.015879187435976,"CCO_Month",1.15
