"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","Analysis","Simulated_RR"
"193","x",0.0222585001252831,0.000650659456546751,34.2091395142642,1.76832675916187e-256,0.0209832310242511,0.0235337692263152,"CCO_Month",1.25
"194","x",0.0224550792304781,0.000674244831928502,33.3040435271134,3.37417294019237e-243,0.021133583643136,0.0237765748178202,"CCO_28day",1.25
"195","x",0.0231986307605768,0.000965695885277119,24.0227085092318,1.61047382981498e-127,0.0213059016054152,0.0250913599157385,"CCO_2week",1.25
"196","x",0.0218688731974552,0.000648722541396612,33.7106725941332,4.03288060124433e-249,0.0205974003803586,0.0231403460145519,"CCO_Month",1.25
"197","x",0.0218721428193303,0.000673108800354351,32.4942161026804,1.28700537770131e-231,0.0205528738129588,0.0231914118257018,"CCO_28day",1.25
"198","x",0.0217398574445028,0.000954306628537021,22.780788474487,7.10996479792795e-115,0.0198694508223624,0.0236102640666432,"CCO_2week",1.25
"199","x",0.0223390642681462,0.000649388595324414,34.4001487383471,2.50860536746065e-259,0.0210662860093393,0.0236118425269531,"CCO_Month",1.25
"200","x",0.0217335207814853,0.000673526848065897,32.2682322818985,1.952598843889e-228,0.0204134324166554,0.0230536091463153,"CCO_28day",1.25
"201","x",0.0227201144998994,0.000959303875627742,23.6839598766678,5.27621804122485e-124,0.0208399134534393,0.0246003155463594,"CCO_2week",1.25
"202","x",0.0227470368949169,0.000647286418147975,35.142150765346,1.53203077462426e-270,0.0214783788276649,0.0240156949621689,"CCO_Month",1.25
"203","x",0.0232655443653753,0.000670490729726663,34.6992782060684,8.07821943390508e-264,0.0219514066831431,0.0245796820476076,"CCO_28day",1.25
"204","x",0.0239817316042336,0.000962707344396995,24.9107184481436,5.69458866702251e-137,0.0220948598815633,0.0258686033269039,"CCO_2week",1.25
"205","x",0.021735442831037,0.000647749881629687,33.5553018957755,7.53457863099447e-247,0.0204658763920527,0.0230050092700212,"CCO_Month",1.25
"206","x",0.0219926371495582,0.000672177151016982,32.7185134399228,8.51876684134383e-235,0.0206751941423341,0.0233100801567822,"CCO_28day",1.25
"207","x",0.022261939559489,0.00095703003645367,23.2614847094893,1.08856537097482e-119,0.0203861951559168,0.0241376839630613,"CCO_2week",1.25
"208","x",0.0221353492996867,0.000652227793548941,33.9380650726988,1.82963786423979e-252,0.0208570063146148,0.0234136922847587,"CCO_Month",1.25
"209","x",0.0217119640535202,0.000674926137374995,32.1693928434376,4.73095625342034e-227,0.0203891331320405,0.0230347949749999,"CCO_28day",1.25
"210","x",0.0210208482223153,0.000962238577247736,21.8457757975581,8.52647735198506e-106,0.0191348952663747,0.022906801178256,"CCO_2week",1.25
"211","x",0.0206102655803657,0.000647242551128029,31.8431869852279,1.63560598636554e-222,0.019341693490893,0.0218788376698385,"CCO_Month",1.25
"212","x",0.0210704732226379,0.000671124969454972,31.395752179731,2.31237864589878e-216,0.0197550924533806,0.0223858539918951,"CCO_28day",1.25
"213","x",0.021878645554463,0.000959815645142342,22.7946331831447,5.18309745345154e-115,0.019997441458186,0.0237598496507401,"CCO_2week",1.25
"214","x",0.0221469353653449,0.000649080618147449,34.1204693933933,3.66723125520776e-255,0.0208747607307129,0.0234191099999769,"CCO_Month",1.25
"215","x",0.0218891951058744,0.000669434521608884,32.6980375216789,1.6653633480324e-234,0.0205771275535132,0.0232012626582357,"CCO_28day",1.25
"216","x",0.02242276266861,0.000959156659346666,23.3775811804125,7.22650119116099e-121,0.0205428501607587,0.0243026751764612,"CCO_2week",1.25
"217","x",0.022405194482799,0.00064901880722432,34.5216413352026,3.79860507793925e-261,0.0211331409953502,0.0236772479702478,"CCO_Month",1.25
"218","x",0.0223538670722877,0.000671870661214804,33.2710867771334,1.01167097216389e-242,0.0210370247740376,0.0236707093705378,"CCO_28day",1.25
"219","x",0.0235195900638446,0.000956056457114996,24.6006288528373,1.24375923186069e-133,0.0216457538407123,0.025393426286977,"CCO_2week",1.25
"220","x",-0.0040794832076841,0.00159157108488891,-2.56318002156268,0.0103718254872497,-0.0071989052129017,-0.000960061202466487,"CCO_Month",1
"221","x",-0.00449638062183982,0.00163385216154884,-2.75201191861656,0.00592303651783932,-0.00769867201453846,-0.00129408922914118,"CCO_28day",1
"222","x",-0.00081588280042825,0.00230927913755054,-0.353306270845048,0.723858844843442,-0.00534198674027703,0.00371022113942053,"CCO_2week",1
"223","x",-0.0010849253170177,0.00159944827085354,-0.678312226027,0.497573748424917,-0.00421978632302551,0.00204993568899011,"CCO_Month",1
"224","x",-0.000551691291752447,0.00163542072923621,-0.337339060151269,0.735861317789069,-0.00375705702062565,0.00265367443712076,"CCO_28day",1
"225","x",-0.00275110542549335,0.00235798529059557,-1.1667186544656,0.243324006851599,-0.00737267167113589,0.00187046082014918,"CCO_2week",1
"226","x",-0.000289430993322181,0.00160305390265102,-0.180549757462017,0.856720995349882,-0.00343135890779455,0.00285249692115019,"CCO_Month",1
"227","x",-5.84816815386736e-05,0.00164925959712536,-0.0354593549982105,0.971713455990856,-0.00329097109306141,0.00317400772998406,"CCO_28day",1
"228","x",-0.00320423622748124,0.00239483550681144,-1.33797758483523,0.180903743837499,-0.00789802756972939,0.00148955511476692,"CCO_2week",1
"229","x",-0.00332110438679124,0.00161551453131649,-2.05575643079165,0.0398059995637969,-0.00648745468467267,-0.000154754088909814,"CCO_Month",1
"230","x",-0.00244134730825104,0.00165618688426509,-1.47407718986638,0.140460809276133,-0.00568741395307823,0.000804719336576136,"CCO_28day",1
"231","x",-0.00224327680028957,0.00235528782723738,-0.952442743662802,0.340872490606529,-0.00685955611490042,0.00237300251432129,"CCO_2week",1
"232","x",-0.00128763442133796,0.00159205457145533,-0.808787867215448,0.418637176206318,-0.00440800404281276,0.00183273520013684,"CCO_Month",1
"233","x",-0.00154992703707344,0.00164154060205929,-0.944190497103199,0.345072310445617,-0.00476728749626985,0.00166743342212296,"CCO_28day",1
"234","x",0.000240888664849604,0.00230092889413528,0.104691920495063,0.916620273241182,-0.00426884909864311,0.00475062642834232,"CCO_2week",1
"235","x",0.00206614165312114,0.00158881426118482,1.30042995181851,0.193453649875152,-0.00104787707692473,0.005180160383167,"CCO_Month",1
"236","x",0.0021335619010312,0.00163565168114774,1.30441091194555,0.19209351666362,-0.00107225648527076,0.00533938028733317,"CCO_28day",1
"237","x",0.00109592131641077,0.0023264395422025,0.471072338881084,0.637589077533652,-0.00346381639851599,0.00565565903133753,"CCO_2week",1
"238","x",-0.00376226736852346,0.00160894345822566,-2.33834653995391,0.0193692785759218,-0.00691573859980708,-0.000608796137239832,"CCO_Month",1
"239","x",-0.00419030583273828,0.00164318808913789,-2.55010723388139,0.0107689789741989,-0.00741089530727374,-0.000969716358202823,"CCO_28day",1
"240","x",-0.00541805185531462,0.00232384373430695,-2.33150438445057,0.0197267791497682,-0.0099727018802553,-0.00086340183037394,"CCO_2week",1
